0,1,2,3,4,5,6,7
1.3332,197.0410492,-134.2564663,4.39E+12,1.10E+13,1.82E+13,2.58E+13,3.36E+13
1.3332,197.1865351,-72.83740008,1.29E+13,3.17E+13,5.21E+13,7.33E+13,9.51E+13
1.3332,197.2974804,106.7968773,7.22E+13,1.88E+14,3.26E+14,4.79E+14,6.42E+14
1.3332,197.3618902,99.45349373,3.89E+14,9.79E+14,1.67E+15,2.41E+15,3.21E+15
1.3332,197.3981383,-45.53780465,2.57E+13,6.30E+13,1.03E+14,1.46E+14,1.89E+14
1.3332,197.4232002,5.207879975,3.69E+14,9.11E+14,1.53E+15,2.19E+15,2.89E+15
1.3332,197.4906898,107.3377306,5.40E+13,1.37E+14,2.36E+14,3.45E+14,4.62E+14
1.3332,197.6286965,107.7240544,4.26E+13,1.05E+14,1.77E+14,2.57E+14,3.41E+14
1.3332,197.7272727,108,3.54E+13,8.42E+13,1.40E+14,2.01E+14,2.64E+14
1.3332,198.8048754,67.73797042,1.35E+15,3.32E+15,5.60E+15,8.09E+15,1.07E+16
1.3332,198.889153,10.95567855,5.36E+14,1.32E+15,2.22E+15,3.19E+15,4.21E+15
1.3332,198.9188755,22.3080739,8.99E+14,2.21E+15,3.72E+15,5.36E+15,7.08E+15
1.3332,198.9238093,35.63547509,1.24E+15,3.07E+15,5.16E+15,7.44E+15,9.85E+15
1.3332,199.0661296,29.01096108,1.08E+15,2.66E+15,4.48E+15,6.45E+15,8.53E+15
1.3332,199.1208826,-140.0314833,4.27E+12,1.07E+13,1.77E+13,2.51E+13,3.27E+13
1.3332,199.3608703,72.45668679,1.24E+15,3.05E+15,5.14E+15,7.42E+15,9.84E+15
1.3332,199.5004392,79.30947083,1.07E+15,2.63E+15,4.44E+15,6.41E+15,8.50E+15
1.3332,199.9697379,94.56578379,5.41E+14,1.35E+15,2.28E+15,3.30E+15,4.37E+15
1.3332,199.995845,42.43904369,1.30E+15,3.20E+15,5.39E+15,7.78E+15,1.03E+16
1.3332,200.3202782,62.9745847,1.33E+15,3.26E+15,5.50E+15,7.95E+15,1.05E+16
1.3332,200.3545979,16.66285836,6.82E+14,1.68E+15,2.82E+15,4.06E+15,5.36E+15
1.3332,201.0570336,49.56559429,1.31E+15,3.22E+15,5.42E+15,7.82E+15,1.04E+16
1.3332,201.7884021,56.66483804,1.28E+15,3.14E+15,5.29E+15,7.64E+15,1.01E+16
1.3332,201.8846884,2.801812959,2.97E+14,7.32E+14,1.23E+15,1.76E+15,2.32E+15
1.3332,201.892642,103.1784556,1.84E+14,4.75E+14,8.17E+14,1.19E+15,1.59E+15
1.3332,202.0674223,-15.50791637,9.17E+13,2.25E+14,3.73E+14,5.31E+14,6.95E+14
1.3332,202.273696,-145.0022084,4.22E+12,1.06E+13,1.75E+13,2.48E+13,3.23E+13
1.3332,202.3317737,-35.82509524,3.70E+13,9.05E+13,1.49E+14,2.10E+14,2.73E+14
1.3332,202.5041078,-2.294519012,2.10E+14,5.16E+14,8.63E+14,1.23E+15,1.62E+15
1.3332,202.739222,-135.8117977,4.43E+12,1.11E+13,1.84E+13,2.60E+13,3.38E+13
1.3332,202.8026784,-8.753886033,1.37E+14,3.37E+14,5.61E+14,8.01E+14,1.05E+15
1.3332,202.8422629,-28.96681833,4.83E+13,1.18E+14,1.95E+14,2.75E+14,3.59E+14
1.3332,202.8489049,86.47435229,7.28E+14,1.80E+15,3.03E+15,4.38E+15,5.81E+15
1.3332,202.9822036,7.657434466,3.95E+14,9.73E+14,1.63E+15,2.34E+15,3.09E+15
1.3332,203.0549848,-130.5805318,4.64E+12,1.16E+13,1.92E+13,2.72E+13,3.54E+13
1.3332,203.081254,-22.24713271,6.52E+13,1.60E+14,2.64E+14,3.75E+14,4.89E+14
1.3332,203.1161867,-110.7012989,6.08E+12,1.51E+13,2.50E+13,3.53E+13,4.59E+13
1.3332,203.117846,-49.21324591,2.42E+13,5.91E+13,9.71E+13,1.37E+14,1.77E+14
1.3332,203.1660505,-103.8667729,6.86E+12,1.70E+13,2.81E+13,3.97E+13,5.16E+13
1.3332,203.1770579,105.0809154,1.08E+14,2.84E+14,4.93E+14,7.24E+14,9.70E+14
1.3332,203.204871,-62.90639399,1.68E+13,4.11E+13,6.75E+13,9.50E+13,1.23E+14
1.3332,203.233676,-97.0445516,7.82E+12,1.94E+13,3.19E+13,4.51E+13,5.85E+13
1.3332,203.3017502,-55.99551376,2.00E+13,4.91E+13,8.06E+13,1.13E+14,1.47E+14
1.3332,203.4157661,-42.45879348,2.97E+13,7.25E+13,1.19E+14,1.68E+14,2.18E+14
1.3332,203.4790116,-124.1285413,4.98E+12,1.24E+13,2.06E+13,2.91E+13,3.79E+13
1.3332,203.5310424,-83.31479469,1.04E+13,2.57E+13,4.23E+13,5.96E+13,7.74E+13
1.3332,203.5387967,-90.12840757,9.00E+12,2.23E+13,3.67E+13,5.17E+13,6.71E+13
1.3332,203.6174152,-117.4431016,5.46E+12,1.36E+13,2.25E+13,3.18E+13,4.14E+13
1.3332,203.6573269,106.1054326,7.35E+13,1.94E+14,3.39E+14,4.99E+14,6.70E+14
1.3332,203.7397182,-76.37040953,1.22E+13,3.00E+13,4.93E+13,6.94E+13,9.00E+13
1.3332,203.9170041,-69.63264964,1.42E+13,3.50E+13,5.75E+13,8.10E+13,1.05E+14
1.3332,204.0003762,106.8372306,5.23E+13,1.36E+14,2.37E+14,3.48E+14,4.68E+14
1.3332,204.0835279,98.45970149,3.22E+14,8.11E+14,1.38E+15,2.00E+15,2.65E+15
1.3332,204.2454114,107.3599434,3.93E+13,9.97E+13,1.72E+14,2.51E+14,3.37E+14
1.3332,204.4204366,107.7333098,3.13E+13,7.68E+13,1.30E+14,1.88E+14,2.50E+14
1.3332,204.5454545,108,2.63E+13,6.25E+13,1.04E+14,1.49E+14,1.96E+14
1.3332,205.1028612,73.81000895,9.24E+14,2.28E+15,3.84E+15,5.54E+15,7.35E+15
1.3332,205.5301131,12.8679669,4.70E+14,1.16E+15,1.95E+15,2.80E+15,3.69E+15
1.3332,205.7704535,-150,4.21E+12,1.05E+13,1.75E+13,2.48E+13,3.22E+13
1.3332,205.9151077,80.12439365,7.68E+14,1.89E+15,3.19E+15,4.61E+15,6.11E+15
1.3332,206.0362767,19.57426766,6.01E+14,1.48E+15,2.49E+15,3.58E+15,4.73E+15
1.3332,206.046284,-140.0061204,4.32E+12,1.08E+13,1.79E+13,2.54E+13,3.30E+13
1.3332,206.169391,92.58458294,4.56E+14,1.13E+15,1.92E+15,2.77E+15,3.67E+15
1.3332,206.2214044,25.95460662,7.22E+14,1.78E+15,2.99E+15,4.31E+15,5.70E+15
1.3332,206.5259676,67.45746347,9.42E+14,2.32E+15,3.91E+15,5.65E+15,7.49E+15
1.3332,207.4491679,32.6314574,7.84E+14,1.93E+15,3.25E+15,4.69E+15,6.20E+15
1.3332,207.9344988,46.25247304,9.04E+14,2.23E+15,3.76E+15,5.42E+15,7.18E+15
1.3332,208.2731655,60.09459231,9.00E+14,2.22E+15,3.74E+15,5.40E+15,7.15E+15
1.3332,208.7375711,53.11763263,8.84E+14,2.18E+15,3.68E+15,5.31E+15,7.03E+15
1.3332,208.7982868,85.8798976,5.41E+14,1.34E+15,2.25E+15,3.26E+15,4.31E+15
1.3332,208.8213594,102.7790004,1.37E+14,3.56E+14,6.13E+14,8.94E+14,1.19E+15
1.3332,208.9733343,39.37964582,7.97E+14,1.97E+15,3.31E+15,4.78E+15,6.32E+15
1.3332,209.3150995,2.773683388,2.42E+14,5.97E+14,1.00E+15,1.43E+15,1.89E+15
1.3332,209.6693831,105.2118909,7.23E+13,1.92E+14,3.34E+14,4.91E+14,6.59E+14
1.3332,209.6805416,-145.0052918,4.20E+12,1.05E+13,1.75E+13,2.47E+13,3.22E+13
1.3332,209.8259096,76.48829809,6.67E+14,1.65E+15,2.77E+15,4.00E+15,5.31E+15
1.3332,209.8296432,-11.46066099,1.07E+14,2.64E+14,4.39E+14,6.25E+14,8.19E+14
1.3332,209.8309804,-66.28311761,1.53E+13,3.76E+13,6.18E+13,8.69E+13,1.13E+14
1.3332,209.8962509,-93.57922601,8.33E+12,2.06E+13,3.40E+13,4.79E+13,6.22E+13
1.3332,209.8987695,-52.48255523,2.18E+13,5.33E+13,8.76E+13,1.23E+14,1.60E+14
1.3332,209.9457551,-59.3521867,1.82E+13,4.46E+13,7.32E+13,1.03E+14,1.34E+14
1.3332,210.0961753,-25.22825113,5.48E+13,1.34E+14,2.21E+14,3.13E+14,4.09E+14
1.3332,210.1386631,-100.3056547,7.28E+12,1.81E+13,2.98E+13,4.21E+13,5.47E+13
1.3332,210.233853,-3.985878631,1.60E+14,3.95E+14,6.59E+14,9.42E+14,1.24E+15
1.3332,210.2386096,-18.22149877,7.53E+13,1.85E+14,3.06E+14,4.34E+14,5.68E+14
1.3332,210.2640187,106.1904394,4.97E+13,1.31E+14,2.29E+14,3.37E+14,4.54E+14
1.3332,210.2897586,9.850513133,3.27E+14,8.07E+14,1.35E+15,1.94E+15,2.56E+15
1.3332,210.3602566,-134.1200217,4.46E+12,1.11E+13,1.85E+13,2.62E+13,3.41E+13
1.3332,210.3612546,-73.00435145,1.30E+13,3.20E+13,5.27E+13,7.42E+13,9.62E+13
1.3332,210.5075046,97.07653032,2.56E+14,6.44E+14,1.09E+15,1.58E+15,2.10E+15
1.3332,210.5292509,-31.87990615,4.17E+13,1.02E+14,1.68E+14,2.37E+14,3.09E+14
1.3332,210.6403155,81.26145715,5.57E+14,1.38E+15,2.32E+15,3.35E+15,4.43E+15
1.3332,210.6621955,-127.1697395,4.76E+12,1.19E+13,1.97E+13,2.79E+13,3.63E+13
1.3332,210.6887584,106.8894025,3.60E+13,9.31E+13,1.61E+14,2.37E+14,3.19E+14
1.3332,210.8572675,-86.68723046,9.59E+12,2.37E+13,3.90E+13,5.50E+13,7.14E+13
1.3332,210.9921439,107.3886619,2.79E+13,6.98E+13,1.19E+14,1.74E+14,2.33E+14
1.3332,211.0545643,-120.4151839,5.18E+12,1.29E+13,2.14E+13,3.03E+13,3.94E+13
1.3332,211.0922486,70.47822215,6.81E+14,1.68E+15,2.83E+15,4.09E+15,5.42E+15
1.3332,211.1831994,-38.82118537,3.25E+13,7.93E+13,1.30E+14,1.84E+14,2.39E+14
1.3332,211.2088478,107.7452758,2.28E+13,5.53E+13,9.29E+13,1.34E+14,1.78E+14
1.3332,211.2338556,-113.6816997,5.73E+12,1.43E+13,2.36E+13,3.33E+13,4.33E+13
1.3332,211.2850322,-45.62910992,2.62E+13,6.42E+13,1.05E+14,1.48E+14,1.93E+14
1.3332,211.319344,-106.9099417,6.42E+12,1.60E+13,2.64E+13,3.73E+13,4.84E+13
1.3332,211.3349807,16.30487952,3.97E+14,9.81E+14,1.65E+15,2.37E+15,3.12E+15
1.3332,211.3636364,108,1.96E+13,4.63E+13,7.64E+13,1.09E+14,1.43E+14
1.3332,211.3761054,-79.71056829,1.11E+13,2.75E+13,4.52E+13,6.37E+13,8.26E+13
1.3332,212.8219765,90.93864285,3.30E+14,8.20E+14,1.38E+15,2.00E+15,2.65E+15
1.3332,212.9022315,29.49045221,5.14E+14,1.27E+15,2.14E+15,3.08E+15,4.07E+15
1.3332,213.0078001,63.94698478,6.33E+14,1.57E+15,2.64E+15,3.81E+15,5.05E+15
1.3332,213.0615407,23.19436737,4.37E+14,1.08E+15,1.82E+15,2.61E+15,3.45E+15
1.3332,213.1497285,-139.965218,4.23E+12,1.06E+13,1.76E+13,2.49E+13,3.25E+13
1.3332,213.3149047,56.58918575,6.37E+14,1.58E+15,2.66E+15,3.84E+15,5.08E+15
1.3332,213.4361342,84.20552681,4.12E+14,1.02E+15,1.72E+15,2.48E+15,3.28E+15
1.3332,214.1284758,36.21379558,5.24E+14,1.30E+15,2.19E+15,3.15E+15,4.17E+15
1.3332,214.2979673,42.96529803,5.57E+14,1.38E+15,2.33E+15,3.36E+15,4.45E+15
1.3332,214.5452416,50.04762377,5.70E+14,1.41E+15,2.38E+15,3.44E+15,4.55E+15
1.3332,214.7310774,-150,4.09E+12,1.03E+13,1.70E+13,2.41E+13,3.14E+13
1.3332,214.9966482,-0.868174419,1.48E+14,3.66E+14,6.11E+14,8.73E+14,1.15E+15
1.3332,215.0361297,-8.004583799,1.05E+14,2.58E+14,4.28E+14,6.10E+14,8.00E+14
1.3332,215.0433201,-130.0319979,4.52E+12,1.13E+13,1.88E+13,2.66E+13,3.46E+13
1.3332,215.0650633,101.9222125,1.06E+14,2.74E+14,4.70E+14,6.84E+14,9.11E+14
1.3332,215.3022989,6.274621367,2.01E+14,4.98E+14,8.33E+14,1.19E+15,1.57E+15
1.3332,215.4008188,-135.2883978,4.31E+12,1.08E+13,1.79E+13,2.54E+13,3.30E+13
1.3332,215.4518838,-123.8601214,4.84E+12,1.21E+13,2.00E+13,2.84E+13,3.69E+13
1.3332,215.469166,-14.65947263,7.49E+13,1.84E+14,3.05E+14,4.32E+14,5.65E+14
1.3332,215.697216,-97.21715247,7.51E+12,1.86E+13,3.08E+13,4.34E+13,5.64E+13
1.3332,215.7020662,-69.97477121,1.35E+13,3.32E+13,5.47E+13,7.70E+13,9.98E+13
1.3332,215.7798535,-21.61044098,5.50E+13,1.35E+14,2.22E+14,3.15E+14,4.10E+14
1.3332,215.8549311,-62.82835268,1.60E+13,3.92E+13,6.44E+13,9.07E+13,1.18E+14
1.3332,215.8575731,-117.0575771,5.30E+12,1.32E+13,2.19E+13,3.10E+13,4.03E+13
1.3332,215.8934003,-35.37812982,3.35E+13,8.20E+13,1.35E+14,1.90E+14,2.47E+14
1.3332,215.9118861,-90.09235926,8.66E+12,2.15E+13,3.54E+13,4.99E+13,6.48E+13
1.3332,215.9478343,-145.0802793,4.08E+12,1.02E+13,1.70E+13,2.41E+13,3.14E+13
1.3332,215.9510513,12.70724955,2.45E+14,6.07E+14,1.02E+15,1.46E+15,1.93E+15
1.3332,216.0119122,-42.13295785,2.73E+13,6.68E+13,1.10E+14,1.55E+14,2.00E+14
1.3332,216.0241249,-48.97630219,2.26E+13,5.53E+13,9.09E+13,1.28E+14,1.66E+14
1.3332,216.035611,-28.11993519,4.26E+13,1.04E+14,1.72E+14,2.42E+14,3.15E+14
1.3332,216.0426846,-103.4714043,6.65E+12,1.65E+13,2.73E+13,3.86E+13,5.02E+13
1.3332,216.044241,-55.81788996,1.89E+13,4.64E+13,7.62E+13,1.07E+14,1.39E+14
1.3332,216.061114,-83.09063547,1.00E+13,2.48E+13,4.09E+13,5.76E+13,7.48E+13
1.3332,216.0626656,-76.2552955,1.17E+13,2.88E+13,4.74E+13,6.68E+13,8.66E+13
1.3332,216.0837096,95.77504177,1.88E+14,4.72E+14,7.97E+14,1.15E+15,1.52E+15
1.3332,216.100482,105.3368559,4.08E+13,1.09E+14,1.92E+14,2.84E+14,3.81E+14
1.3332,216.101807,79.10512884,3.78E+14,9.36E+14,1.58E+15,2.27E+15,3.01E+15
1.3332,216.2045691,72.81174099,4.25E+14,1.06E+15,1.78E+15,2.57E+15,3.40E+15
1.3332,216.2196046,-110.0435504,5.91E+12,1.47E+13,2.44E+13,3.44E+13,4.48E+13
1.3332,216.8309729,106.2715451,2.58E+13,6.83E+13,1.20E+14,1.78E+14,2.40E+14
1.3332,217.1411437,19.63491253,2.73E+14,6.80E+14,1.14E+15,1.64E+15,2.17E+15
1.3332,217.3527521,106.9391803,1.75E+13,4.49E+13,7.81E+13,1.15E+14,1.55E+14
1.3332,217.461411,67.1792813,4.00E+14,9.95E+14,1.68E+15,2.42E+15,3.21E+15
1.3332,217.4863512,26.10629562,3.09E+14,7.71E+14,1.30E+15,1.87E+15,2.46E+15
1.3332,217.5145937,59.34357654,4.17E+14,1.04E+15,1.75E+15,2.53E+15,3.35E+15
1.3332,217.5313319,87.46598836,2.53E+14,6.25E+14,1.05E+15,1.51E+15,2.00E+15
1.3332,217.7254515,107.4160625,1.27E+13,3.15E+13,5.37E+13,7.81E+13,1.04E+14
1.3332,217.7848677,32.78022092,3.40E+14,8.48E+14,1.43E+15,2.06E+15,2.72E+15
1.3332,217.8110561,52.98470446,4.04E+14,1.01E+15,1.70E+15,2.46E+15,3.26E+15
1.3332,217.8395803,39.69211539,3.71E+14,9.26E+14,1.56E+15,2.25E+15,2.98E+15
1.3332,217.918155,46.30496277,3.89E+14,9.71E+14,1.64E+15,2.36E+15,3.13E+15
1.3332,217.9208024,91.68207798,1.98E+14,4.91E+14,8.26E+14,1.19E+15,1.57E+15
1.3332,217.9916654,107.7566927,9.88E+12,2.36E+13,3.94E+13,5.65E+13,7.45E+13
1.3332,218.1744607,83.23013645,2.65E+14,6.56E+14,1.10E+15,1.58E+15,2.09E+15
1.3332,218.1818182,108,8.14E+12,1.87E+13,3.05E+13,4.31E+13,5.62E+13
1.3332,218.5450081,-139.8883977,4.08E+12,1.02E+13,1.70E+13,2.41E+13,3.14E+13
1.3332,219.1297557,-132.9288785,4.26E+12,1.07E+13,1.77E+13,2.51E+13,3.27E+13
1.3332,219.2550102,-126.8248282,4.53E+12,1.13E+13,1.88E+13,2.67E+13,3.47E+13
1.3332,219.2554482,102.1950209,7.51E+13,1.93E+14,3.29E+14,4.77E+14,6.32E+14
1.3332,219.3183569,9.31452263,1.53E+14,3.80E+14,6.35E+14,9.09E+14,1.20E+15
1.3332,219.4418145,98.29008485,1.14E+14,2.88E+14,4.86E+14,7.01E+14,9.25E+14
1.3332,219.4982918,2.490183468,1.16E+14,2.88E+14,4.80E+14,6.85E+14,8.98E+14
1.3332,219.602391,-5.146408745,8.52E+13,2.10E+14,3.49E+14,4.96E+14,6.48E+14
1.3332,219.6230497,-150,3.93E+12,9.88E+12,1.64E+13,2.33E+13,3.03E+13
1.3332,219.6570124,-33.64816691,3.19E+13,7.81E+13,1.28E+14,1.81E+14,2.34E+14
1.3332,219.6622063,-115.4056409,5.26E+12,1.31E+13,2.18E+13,3.08E+13,4.01E+13
1.3332,219.6700944,-145.6239948,3.95E+12,9.93E+12,1.65E+13,2.34E+13,3.04E+13
1.3332,219.6716991,-47.03946345,2.23E+13,5.48E+13,9.00E+13,1.27E+14,1.64E+14
1.3332,219.6785894,-101.567561,6.68E+12,1.66E+13,2.75E+13,3.88E+13,5.04E+13
1.3332,219.6816845,-74.31468299,1.18E+13,2.90E+13,4.78E+13,6.74E+13,8.74E+13
1.3332,219.6823779,-40.35287872,2.65E+13,6.50E+13,1.07E+14,1.50E+14,1.95E+14
1.3332,219.6870268,-108.4932181,5.89E+12,1.47E+13,2.43E+13,3.44E+13,4.47E+13
1.3332,219.6939397,-60.90475562,1.60E+13,3.93E+13,6.46E+13,9.09E+13,1.18E+14
1.3332,219.6957257,-88.17773807,8.71E+12,2.16E+13,3.57E+13,5.03E+13,6.53E+13
1.3332,219.7007677,-53.97263823,1.88E+13,4.62E+13,7.59E+13,1.07E+14,1.38E+14
1.3332,219.7026524,-67.61992934,1.37E+13,3.37E+13,5.54E+13,7.80E+13,1.01E+14
1.3332,219.703342,-94.88367684,7.60E+12,1.89E+13,3.12E+13,4.40E+13,5.72E+13
1.3332,219.7037082,-81.2560645,1.01E+13,2.50E+13,4.12E+13,5.80E+13,7.53E+13
1.3332,219.7880715,-12.33457281,6.36E+13,1.56E+14,2.58E+14,3.66E+14,4.77E+14
1.3332,219.8573439,-19.27531602,4.95E+13,1.21E+14,2.00E+14,2.82E+14,3.67E+14
1.3332,219.9623377,-26.46364222,3.90E+13,9.54E+13,1.57E+14,2.21E+14,2.87E+14
1.3332,220.0626148,-122.1539264,4.76E+12,1.19E+13,1.98E+13,2.80E+13,3.64E+13
1.3332,220.0906631,14.09705039,1.60E+14,4.01E+14,6.71E+14,9.62E+14,1.27E+15
1.3332,220.2096053,20.5475225,1.87E+14,4.70E+14,7.90E+14,1.13E+15,1.49E+15
1.3332,220.2428786,27.28101839,2.16E+14,5.42E+14,9.13E+14,1.31E+15,1.73E+15
1.3332,220.3905239,60.88867308,2.71E+14,6.83E+14,1.15E+15,1.66E+15,2.20E+15
1.3332,220.4054225,34.03824633,2.35E+14,5.93E+14,1.00E+15,1.44E+15,1.90E+15
1.3332,220.4057995,40.56718424,2.54E+14,6.41E+14,1.08E+15,1.56E+15,2.06E+15
1.3332,220.445517,53.95221096,2.71E+14,6.83E+14,1.15E+15,1.67E+15,2.20E+15
1.3332,220.4836855,47.20959794,2.63E+14,6.65E+14,1.12E+15,1.62E+15,2.14E+15
1.3332,220.5162854,75.31228089,2.29E+14,5.75E+14,9.68E+14,1.39E+15,1.84E+15
1.3332,220.6417214,68.84091647,2.45E+14,6.17E+14,1.04E+15,1.50E+15,1.99E+15
1.3332,221.2212701,89.65038369,1.20E+14,2.95E+14,4.91E+14,7.01E+14,9.20E+14
1.3332,221.2261825,93.97415706,1.21E+14,3.02E+14,5.06E+14,7.25E+14,9.54E+14
1.3332,221.4701419,79.67869969,1.68E+14,4.18E+14,7.01E+14,1.00E+15,1.32E+15
1.3332,221.6133475,85.08916236,1.16E+14,2.84E+14,4.72E+14,6.72E+14,8.79E+14
1.3332,221.9991233,-13.63636364,5.07E+13,1.24E+14,2.04E+14,2.88E+14,3.75E+14
1.3332,222.0011069,-68.18181818,1.31E+13,3.23E+13,5.32E+13,7.49E+13,9.72E+13
1.3332,222.0012147,-61.36363636,1.53E+13,3.76E+13,6.18E+13,8.71E+13,1.13E+14
1.3332,222.0014767,-75,1.12E+13,2.78E+13,4.59E+13,6.46E+13,8.39E+13
1.3332,222.0017299,-81.81818182,9.71E+12,2.41E+13,3.97E+13,5.60E+13,7.27E+13
1.3332,222.0017751,-20.45454545,4.16E+13,1.02E+14,1.67E+14,2.36E+14,3.06E+14
1.3332,222.001902,-88.63636364,8.41E+12,2.09E+13,3.45E+13,4.87E+13,6.32E+13
1.3332,222.0019114,-54.54545455,1.78E+13,4.39E+13,7.21E+13,1.01E+14,1.31E+14
1.3332,222.0026028,-95.45454545,7.32E+12,1.82E+13,3.01E+13,4.25E+13,5.53E+13
1.3332,222.0031754,-47.72727273,2.09E+13,5.14E+13,8.43E+13,1.19E+14,1.54E+14
1.3332,222.0033263,-6.818181818,6.24E+13,1.53E+14,2.53E+14,3.58E+14,4.67E+14
1.3332,222.0039482,-102.2727273,6.42E+12,1.60E+13,2.65E+13,3.75E+13,4.87E+13
1.3332,222.0048223,-40.90909091,2.46E+13,6.03E+13,9.90E+13,1.39E+14,1.80E+14
1.3332,222.0054292,-27.27272727,3.46E+13,8.47E+13,1.39E+14,1.96E+14,2.53E+14
1.3332,222.0060715,-109.0909091,5.69E+12,1.42E+13,2.35E+13,3.33E+13,4.33E+13
1.3332,222.0061604,-34.09090909,2.90E+13,7.11E+13,1.17E+14,1.64E+14,2.13E+14
1.3332,222.0093009,-115.9090909,5.09E+12,1.27E+13,2.11E+13,2.99E+13,3.89E+13
1.3332,222.0141471,-122.7272727,4.62E+12,1.16E+13,1.92E+13,2.72E+13,3.54E+13
1.3332,222.0147842,1.91E-16,7.72E+13,1.91E+14,3.16E+14,4.49E+14,5.86E+14
1.3332,222.0209937,-129.5454545,4.27E+12,1.07E+13,1.78E+13,2.52E+13,3.28E+13
1.3332,222.0262421,6.615218572,9.39E+13,2.34E+14,3.89E+14,5.54E+14,7.25E+14
1.3332,222.0293454,-136.3636364,4.02E+12,1.01E+13,1.68E+13,2.38E+13,3.10E+13
1.3332,222.0338091,13.23043714,1.12E+14,2.81E+14,4.69E+14,6.70E+14,8.79E+14
1.3332,222.0346041,33.07609286,1.66E+14,4.20E+14,7.09E+14,1.02E+15,1.34E+15
1.3332,222.0352157,26.46087429,1.49E+14,3.77E+14,6.35E+14,9.11E+14,1.20E+15
1.3332,222.0359639,19.84565571,1.31E+14,3.30E+14,5.54E+14,7.93E+14,1.04E+15
1.3332,222.0371635,39.69131143,1.78E+14,4.52E+14,7.64E+14,1.10E+15,1.45E+15
1.3332,222.0382643,-143.1818182,3.88E+12,9.76E+12,1.62E+13,2.30E+13,3.00E+13
1.3332,222.045279,-150,3.83E+12,9.64E+12,1.60E+13,2.27E+13,2.96E+13
1.3332,222.0478902,46.30653,1.87E+14,4.75E+14,8.04E+14,1.16E+15,1.53E+15
1.3332,222.0719987,52.92174857,1.90E+14,4.84E+14,8.18E+14,1.18E+15,1.56E+15
1.3332,222.1283981,59.53696714,1.87E+14,4.76E+14,8.06E+14,1.16E+15,1.53E+15
1.3332,222.2186075,66.15001941,1.78E+14,4.53E+14,7.66E+14,1.10E+15,1.46E+15
1.3332,222.4395307,105.4395307,4.13E+13,1.05E+14,1.78E+14,2.57E+14,3.39E+14
1.3332,222.5422056,100.173341,7.65E+13,1.92E+14,3.21E+14,4.60E+14,6.03E+14
1.3332,222.7694565,72.56101639,1.47E+14,3.72E+14,6.26E+14,8.99E+14,1.18E+15
1.3332,223.0397924,95.58106078,8.96E+13,2.22E+14,3.70E+14,5.27E+14,6.91E+14
1.3332,223.0523472,-13.63636364,4.59E+13,1.12E+14,1.85E+14,2.60E+14,3.37E+14
1.3332,223.0536346,-68.18181818,1.29E+13,3.18E+13,5.24E+13,7.38E+13,9.58E+13
1.3332,223.0537046,-61.36363636,1.50E+13,3.70E+13,6.09E+13,8.57E+13,1.11E+14
1.3332,223.0538746,-75,1.11E+13,2.74E+13,4.53E+13,6.38E+13,8.28E+13
1.3332,223.054039,-81.81818182,9.57E+12,2.37E+13,3.92E+13,5.53E+13,7.18E+13
1.3332,223.0540683,-20.45454545,3.87E+13,9.47E+13,1.55E+14,2.19E+14,2.83E+14
1.3332,223.0541507,-88.63636364,8.30E+12,2.06E+13,3.41E+13,4.81E+13,6.25E+13
1.3332,223.0541568,-54.54545455,1.75E+13,4.31E+13,7.08E+13,9.96E+13,1.29E+14
1.3332,223.0546055,-95.45454545,7.23E+12,1.80E+13,2.98E+13,4.20E+13,5.46E+13
1.3332,223.0549772,-47.72727273,2.04E+13,5.02E+13,8.24E+13,1.16E+14,1.50E+14
1.3332,223.0550751,-6.818181818,5.48E+13,1.35E+14,2.21E+14,3.12E+14,4.06E+14
1.3332,223.0554787,-102.2727273,6.34E+12,1.58E+13,2.62E+13,3.70E+13,4.81E+13
1.3332,223.056046,-40.90909091,2.39E+13,5.86E+13,9.61E+13,1.35E+14,1.75E+14
1.3332,223.05644,-27.27272727,3.28E+13,8.03E+13,1.32E+14,1.85E+14,2.40E+14
1.3332,223.0568568,-109.0909091,5.61E+12,1.40E+13,2.33E+13,3.29E+13,4.28E+13
1.3332,223.0569145,-34.09090909,2.79E+13,6.85E+13,1.12E+14,1.58E+14,2.04E+14
1.3332,223.0589528,-115.9090909,5.03E+12,1.26E+13,2.09E+13,2.96E+13,3.85E+13
1.3332,223.0620981,-122.7272727,4.56E+12,1.15E+13,1.90E+13,2.69E+13,3.51E+13
1.3332,223.0625116,1.24E-16,6.54E+13,1.62E+14,2.67E+14,3.78E+14,4.92E+14
1.3332,223.0665417,-129.5454545,4.22E+12,1.06E+13,1.76E+13,2.49E+13,3.25E+13
1.3332,223.0699481,6.615218572,7.71E+13,1.92E+14,3.18E+14,4.51E+14,5.88E+14
1.3332,223.0719622,-136.3636364,3.98E+12,1.00E+13,1.66E+13,2.36E+13,3.07E+13
1.3332,223.0748593,13.23043714,8.95E+13,2.24E+14,3.73E+14,5.30E+14,6.94E+14
1.3332,223.0753753,33.07609286,1.25E+14,3.17E+14,5.33E+14,7.65E+14,1.01E+15
1.3332,223.0757722,26.46087429,1.14E+14,2.88E+14,4.84E+14,6.93E+14,9.10E+14
1.3332,223.0762578,19.84565571,1.02E+14,2.57E+14,4.30E+14,6.14E+14,8.05E+14
1.3332,223.0770364,39.69131143,1.33E+14,3.39E+14,5.71E+14,8.20E+14,1.08E+15
