r,z,plas.ne (1/m^3) @ 13: Time=0.1 s /  p0=1.3332 Pa /  Power=100 W,plas.ne (1/m^3) @ 26: Time=0.1 s / p0=1.3332 Pa / Power=200W,plas.ne (1/m^3) @ 26: Time=0.1 s / p0=1.3332 Pa / Power=300W,plas.ne (1/m^3) @ 26: Time=0.1 s / p0=1.3332 Pa / Power=400W,plas.ne (1/m^3) @ 26: Time=0.1 s / p0=1.3332 Pa / Power=500W
217.7254515,107.4160625,2.38E+13,6.53E+13,1.16E+14,1.72E+14,2.33E+14
217.7254515,107.4160625,3.09E+13,8.59E+13,1.53E+14,2.29E+14,3.12E+14
217.7254515,107.4160625,3.85E+13,1.08E+14,1.95E+14,2.92E+14,3.98E+14
217.7848677,32.78022092,3.40E+14,8.48E+14,1.43E+15,2.06E+15,2.72E+15
217.7848677,32.78022092,1.13E+15,2.83E+15,4.71E+15,6.68E+15,8.70E+15
217.7848677,32.78022092,2.30E+15,5.56E+15,9.05E+15,1.27E+16,1.63E+16
217.7848677,32.78022092,3.73E+15,8.76E+15,1.41E+16,1.95E+16,2.49E+16
217.7848677,32.78022092,5.34E+15,1.23E+16,1.95E+16,2.68E+16,3.41E+16
217.8110561,52.98470446,4.04E+14,1.01E+15,1.70E+15,2.46E+15,3.26E+15
217.8110561,52.98470446,1.37E+15,3.43E+15,5.72E+15,8.14E+15,1.06E+16
217.8110561,52.98470446,2.80E+15,6.80E+15,1.11E+16,1.56E+16,2.01E+16
217.8110561,52.98470446,4.57E+15,1.08E+16,1.74E+16,2.41E+16,3.09E+16
217.8110561,52.98470446,6.58E+15,1.52E+16,2.42E+16,3.33E+16,4.25E+16
217.8395803,39.69211539,3.71E+14,9.26E+14,1.56E+15,2.25E+15,2.98E+15
217.8395803,39.69211539,1.25E+15,3.12E+15,5.20E+15,7.38E+15,9.62E+15
217.8395803,39.69211539,2.54E+15,6.16E+15,1.00E+16,1.41E+16,1.81E+16
217.8395803,39.69211539,4.14E+15,9.73E+15,1.56E+16,2.17E+16,2.78E+16
217.8395803,39.69211539,5.94E+15,1.37E+16,2.17E+16,2.98E+16,3.81E+16
217.918155,46.30496277,3.89E+14,9.71E+14,1.64E+15,2.36E+15,3.13E+15
217.918155,46.30496277,1.31E+15,3.29E+15,5.48E+15,7.79E+15,1.02E+16
217.918155,46.30496277,2.68E+15,6.51E+15,1.06E+16,1.49E+16,1.92E+16
217.918155,46.30496277,4.37E+15,1.03E+16,1.66E+16,2.30E+16,2.95E+16
217.918155,46.30496277,6.29E+15,1.45E+16,2.30E+16,3.17E+16,4.05E+16
217.9208024,91.68207798,1.98E+14,4.91E+14,8.26E+14,1.19E+15,1.57E+15
217.9208024,91.68207798,6.05E+14,1.51E+15,2.51E+15,3.56E+15,4.65E+15
217.9208024,91.68207798,1.18E+15,2.87E+15,4.70E+15,6.59E+15,8.52E+15
217.9208024,91.68207798,1.89E+15,4.47E+15,7.21E+15,1.00E+16,1.29E+16
217.9208024,91.68207798,2.68E+15,6.22E+15,9.93E+15,1.37E+16,1.76E+16
217.9916654,107.7566927,9.88E+12,2.36E+13,3.94E+13,5.65E+13,7.45E+13
217.9916654,107.7566927,1.16E+13,2.88E+13,4.83E+13,6.94E+13,9.16E+13
217.9916654,107.7566927,1.37E+13,3.42E+13,5.76E+13,8.29E+13,1.10E+14
217.9916654,107.7566927,1.58E+13,3.97E+13,6.71E+13,9.68E+13,1.28E+14
217.9916654,107.7566927,1.80E+13,4.52E+13,7.65E+13,1.11E+14,1.47E+14
218.1744607,83.23013645,2.65E+14,6.56E+14,1.10E+15,1.58E+15,2.09E+15
218.1744607,83.23013645,8.35E+14,2.07E+15,3.45E+15,4.89E+15,6.39E+15
218.1744607,83.23013645,1.65E+15,3.99E+15,6.52E+15,9.14E+15,1.18E+16
218.1744607,83.23013645,2.65E+15,6.24E+15,1.01E+16,1.40E+16,1.79E+16
218.1744607,83.23013645,3.77E+15,8.71E+15,1.39E+16,1.92E+16,2.45E+16
218.1818182,108,8.14E+12,1.87E+13,3.05E+13,4.31E+13,5.62E+13
218.1818182,108,8.32E+12,1.93E+13,3.11E+13,4.33E+13,5.58E+13
218.1818182,108,8.76E+12,2.00E+13,3.19E+13,4.40E+13,5.64E+13
218.1818182,108,9.23E+12,2.08E+13,3.28E+13,4.50E+13,5.73E+13
218.1818182,108,9.65E+12,2.14E+13,3.36E+13,4.59E+13,5.82E+13
218.5450081,-139.8883977,4.08E+12,1.02E+13,1.70E+13,2.41E+13,3.14E+13
218.5450081,-139.8883977,4.25E+12,9.92E+12,1.59E+13,2.20E+13,2.81E+13
218.5450081,-139.8883977,3.99E+12,8.98E+12,1.41E+13,1.93E+13,2.45E+13
218.5450081,-139.8883977,3.71E+12,8.14E+12,1.27E+13,1.72E+13,2.18E+13
218.5450081,-139.8883977,3.44E+12,7.44E+12,1.15E+13,1.56E+13,1.97E+13
219.1297557,-132.9288785,4.26E+12,1.07E+13,1.77E+13,2.51E+13,3.27E+13
219.1297557,-132.9288785,4.53E+12,1.06E+13,1.69E+13,2.33E+13,2.99E+13
219.1297557,-132.9288785,4.31E+12,9.69E+12,1.52E+13,2.08E+13,2.65E+13
219.1297557,-132.9288785,4.05E+12,8.88E+12,1.38E+13,1.88E+13,2.38E+13
219.1297557,-132.9288785,3.80E+12,8.20E+12,1.27E+13,1.72E+13,2.17E+13
219.2550102,-126.8248282,4.53E+12,1.13E+13,1.88E+13,2.67E+13,3.47E+13
219.2550102,-126.8248282,4.93E+12,1.15E+13,1.84E+13,2.54E+13,3.25E+13
219.2550102,-126.8248282,4.78E+12,1.07E+13,1.69E+13,2.31E+13,2.93E+13
219.2550102,-126.8248282,4.55E+12,9.99E+12,1.55E+13,2.11E+13,2.67E+13
219.2550102,-126.8248282,4.32E+12,9.33E+12,1.44E+13,1.95E+13,2.47E+13
219.2554482,102.1950209,7.51E+13,1.93E+14,3.29E+14,4.77E+14,6.32E+14
219.2554482,102.1950209,2.00E+14,5.13E+14,8.65E+14,1.24E+15,1.62E+15
219.2554482,102.1950209,3.71E+14,9.31E+14,1.54E+15,2.18E+15,2.83E+15
219.2554482,102.1950209,5.81E+14,1.42E+15,2.32E+15,3.24E+15,4.19E+15
219.2554482,102.1950209,8.17E+14,1.95E+15,3.16E+15,4.39E+15,5.65E+15
219.3183569,9.31452263,1.53E+14,3.80E+14,6.35E+14,9.09E+14,1.20E+15
219.3183569,9.31452263,4.55E+14,1.12E+15,1.85E+15,2.61E+15,3.40E+15
219.3183569,9.31452263,8.74E+14,2.10E+15,3.40E+15,4.74E+15,6.10E+15
219.3183569,9.31452263,1.38E+15,3.22E+15,5.15E+15,7.11E+15,9.11E+15
219.3183569,9.31452263,1.94E+15,4.43E+15,7.02E+15,9.65E+15,1.23E+16
219.4418145,98.29008485,1.14E+14,2.88E+14,4.86E+14,7.01E+14,9.25E+14
219.4418145,98.29008485,3.21E+14,8.07E+14,1.35E+15,1.92E+15,2.50E+15
219.4418145,98.29008485,6.08E+14,1.49E+15,2.45E+15,3.44E+15,4.46E+15
219.4418145,98.29008485,9.56E+14,2.29E+15,3.71E+15,5.17E+15,6.66E+15
219.4418145,98.29008485,1.35E+15,3.16E+15,5.07E+15,7.03E+15,9.02E+15
219.4982918,2.490183468,1.16E+14,2.88E+14,4.80E+14,6.85E+14,8.98E+14
219.4982918,2.490183468,3.26E+14,7.99E+14,1.31E+15,1.85E+15,2.40E+15
219.4982918,2.490183468,6.10E+14,1.45E+15,2.35E+15,3.28E+15,4.21E+15
219.4982918,2.490183468,9.46E+14,2.20E+15,3.51E+15,4.86E+15,6.21E+15
219.4982918,2.490183468,1.32E+15,3.00E+15,4.75E+15,6.53E+15,8.33E+15
219.602391,-5.146408745,8.52E+13,2.10E+14,3.49E+14,4.96E+14,6.48E+14
219.602391,-5.146408745,2.21E+14,5.35E+14,8.76E+14,1.23E+15,1.59E+15
219.602391,-5.146408745,3.96E+14,9.37E+14,1.51E+15,2.10E+15,2.70E+15
219.602391,-5.146408745,5.99E+14,1.39E+15,2.21E+15,3.05E+15,3.90E+15
219.602391,-5.146408745,8.22E+14,1.87E+15,2.95E+15,4.05E+15,5.16E+15
219.6230497,-150,3.93E+12,9.88E+12,1.64E+13,2.33E+13,3.03E+13
219.6230497,-150,4.04E+12,9.44E+12,1.51E+13,2.09E+13,2.67E+13
219.6230497,-150,3.75E+12,8.43E+12,1.33E+13,1.81E+13,2.31E+13
219.6230497,-150,3.44E+12,7.57E+12,1.18E+13,1.60E+13,2.03E+13
219.6230497,-150,3.17E+12,6.86E+12,1.06E+13,1.44E+13,1.81E+13
219.6570124,-33.64816691,3.19E+13,7.81E+13,1.28E+14,1.81E+14,2.34E+14
219.6570124,-33.64816691,5.96E+13,1.39E+14,2.22E+14,3.07E+14,3.94E+14
219.6570124,-33.64816691,8.60E+13,1.96E+14,3.09E+14,4.25E+14,5.42E+14
219.6570124,-33.64816691,1.13E+14,2.53E+14,3.97E+14,5.43E+14,6.90E+14
219.6570124,-33.64816691,1.40E+14,3.10E+14,4.85E+14,6.61E+14,8.38E+14
219.6622063,-115.4056409,5.26E+12,1.31E+13,2.18E+13,3.08E+13,4.01E+13
219.6622063,-115.4056409,6.05E+12,1.41E+13,2.25E+13,3.10E+13,3.97E+13
219.6622063,-115.4056409,6.09E+12,1.37E+13,2.14E+13,2.93E+13,3.72E+13
219.6622063,-115.4056409,5.99E+12,1.31E+13,2.04E+13,2.77E+13,3.50E+13
219.6622063,-115.4056409,5.83E+12,1.26E+13,1.94E+13,2.63E+13,3.32E+13
219.6700944,-145.6239948,3.95E+12,9.93E+12,1.65E+13,2.34E+13,3.04E+13
219.6700944,-145.6239948,4.07E+12,9.50E+12,1.52E+13,2.10E+13,2.69E+13
219.6700944,-145.6239948,3.78E+12,8.51E+12,1.34E+13,1.83E+13,2.33E+13
219.6700944,-145.6239948,3.48E+12,7.65E+12,1.19E+13,1.62E+13,2.05E+13
219.6700944,-145.6239948,3.21E+12,6.94E+12,1.07E+13,1.45E+13,1.84E+13
219.6716991,-47.03946345,2.23E+13,5.48E+13,9.00E+13,1.27E+14,1.64E+14
219.6716991,-47.03946345,3.75E+13,8.65E+13,1.38E+14,1.90E+14,2.43E+14
219.6716991,-47.03946345,4.95E+13,1.11E+14,1.75E+14,2.39E+14,3.04E+14
219.6716991,-47.03946345,6.04E+13,1.33E+14,2.08E+14,2.83E+14,3.59E+14
219.6716991,-47.03946345,7.08E+13,1.54E+14,2.40E+14,3.26E+14,4.12E+14
219.6785894,-101.567561,6.68E+12,1.66E+13,2.75E+13,3.88E+13,5.04E+13
219.6785894,-101.567561,8.28E+12,1.92E+13,3.06E+13,4.22E+13,5.40E+13
219.6785894,-101.567561,8.78E+12,1.96E+13,3.08E+13,4.21E+13,5.34E+13
219.6785894,-101.567561,8.97E+12,1.96E+13,3.05E+13,4.14E+13,5.24E+13
219.6785894,-101.567561,9.02E+12,1.94E+13,3.00E+13,4.06E+13,5.13E+13
219.6816845,-74.31468299,1.18E+13,2.90E+13,4.78E+13,6.74E+13,8.74E+13
219.6816845,-74.31468299,1.69E+13,3.89E+13,6.19E+13,8.53E+13,1.09E+14
219.6816845,-74.31468299,1.98E+13,4.40E+13,6.90E+13,9.42E+13,1.20E+14
219.6816845,-74.31468299,2.18E+13,4.75E+13,7.38E+13,1.00E+14,1.27E+14
219.6816845,-74.31468299,2.33E+13,5.02E+13,7.75E+13,1.05E+14,1.32E+14
219.6823779,-40.35287872,2.65E+13,6.50E+13,1.07E+14,1.50E+14,1.95E+14
219.6823779,-40.35287872,4.68E+13,1.08E+14,1.73E+14,2.39E+14,3.06E+14
219.6823779,-40.35287872,6.44E+13,1.45E+14,2.29E+14,3.14E+14,3.99E+14
219.6823779,-40.35287872,8.13E+13,1.81E+14,2.83E+14,3.86E+14,4.89E+14
219.6823779,-40.35287872,9.80E+13,2.15E+14,3.35E+14,4.56E+14,5.78E+14
219.6870268,-108.4932181,5.89E+12,1.47E+13,2.43E+13,3.44E+13,4.47E+13
219.6870268,-108.4932181,7.03E+12,1.63E+13,2.60E+13,3.60E+13,4.60E+13
219.6870268,-108.4932181,7.27E+12,1.63E+13,2.55E+13,3.49E+13,4.43E+13
219.6870268,-108.4932181,7.28E+12,1.59E+13,2.48E+13,3.36E+13,4.26E+13
219.6870268,-108.4932181,7.20E+12,1.55E+13,2.40E+13,3.25E+13,4.10E+13
219.6939397,-60.90475562,1.60E+13,3.93E+13,6.46E+13,9.09E+13,1.18E+14
219.6939397,-60.90475562,2.46E+13,5.66E+13,9.00E+13,1.24E+14,1.58E+14
219.6939397,-60.90475562,3.03E+13,6.76E+13,1.06E+14,1.45E+14,1.84E+14
219.6939397,-60.90475562,3.49E+13,7.63E+13,1.19E+14,1.61E+14,2.04E+14
219.6939397,-60.90475562,3.88E+13,8.38E+13,1.30E+14,1.76E+14,2.22E+14
219.6957257,-88.17773807,8.71E+12,2.16E+13,3.57E+13,5.03E+13,6.53E+13
219.6957257,-88.17773807,1.16E+13,2.69E+13,4.28E+13,5.90E+13,7.55E+13
219.6957257,-88.17773807,1.30E+13,2.89E+13,4.53E+13,6.19E+13,7.86E+13
219.6957257,-88.17773807,1.37E+13,3.00E+13,4.66E+13,6.32E+13,8.00E+13
219.6957257,-88.17773807,1.42E+13,3.06E+13,4.73E+13,6.40E+13,8.08E+13
219.7007677,-53.97263823,1.88E+13,4.62E+13,7.59E+13,1.07E+14,1.38E+14
219.7007677,-53.97263823,3.02E+13,6.95E+13,1.11E+14,1.52E+14,1.95E+14
219.7007677,-53.97263823,3.84E+13,8.58E+13,1.35E+14,1.84E+14,2.34E+14
219.7007677,-53.97263823,4.54E+13,9.96E+13,1.55E+14,2.11E+14,2.67E+14
219.7007677,-53.97263823,5.17E+13,1.12E+14,1.74E+14,2.36E+14,2.98E+14
219.7026524,-67.61992934,1.37E+13,3.37E+13,5.54E+13,7.80E+13,1.01E+14
219.7026524,-67.61992934,2.03E+13,4.68E+13,7.44E+13,1.03E+14,1.31E+14
219.7026524,-67.61992934,2.44E+13,5.43E+13,8.51E+13,1.16E+14,1.47E+14
219.7026524,-67.61992934,2.74E+13,5.99E+13,9.29E+13,1.26E+14,1.60E+14
219.7026524,-67.61992934,2.98E+13,6.44E+13,9.94E+13,1.35E+14,1.70E+14
219.703342,-94.88367684,7.60E+12,1.89E+13,3.12E+13,4.40E+13,5.72E+13
219.703342,-94.88367684,9.77E+12,2.26E+13,3.61E+13,4.97E+13,6.36E+13
219.703342,-94.88367684,1.06E+13,2.37E+13,3.72E+13,5.09E+13,6.46E+13
219.703342,-94.88367684,1.11E+13,2.42E+13,3.75E+13,5.10E+13,6.45E+13
219.703342,-94.88367684,1.13E+13,2.43E+13,3.75E+13,5.08E+13,6.41E+13
219.7037082,-81.2560645,1.01E+13,2.50E+13,4.12E+13,5.80E+13,7.53E+13
219.7037082,-81.2560645,1.40E+13,3.23E+13,5.14E+13,7.08E+13,9.05E+13
219.7037082,-81.2560645,1.60E+13,3.56E+13,5.58E+13,7.61E+13,9.66E+13
219.7037082,-81.2560645,1.72E+13,3.76E+13,5.84E+13,7.94E+13,1.00E+14
219.7037082,-81.2560645,1.81E+13,3.91E+13,6.03E+13,8.17E+13,1.03E+14
219.7880715,-12.33457281,6.36E+13,1.56E+14,2.58E+14,3.66E+14,4.77E+14
219.7880715,-12.33457281,1.51E+14,3.61E+14,5.87E+14,8.21E+14,1.06E+15
219.7880715,-12.33457281,2.56E+14,6.01E+14,9.65E+14,1.34E+15,1.71E+15
219.7880715,-12.33457281,3.77E+14,8.65E+14,1.37E+15,1.89E+15,2.42E+15
219.7880715,-12.33457281,5.06E+14,1.14E+15,1.80E+15,2.47E+15,3.15E+15
219.8573439,-19.27531602,4.95E+13,1.21E+14,2.00E+14,2.82E+14,3.67E+14
219.8573439,-19.27531602,1.07E+14,2.54E+14,4.11E+14,5.73E+14,7.38E+14
219.8573439,-19.27531602,1.73E+14,4.01E+14,6.41E+14,8.86E+14,1.13E+15
219.8573439,-19.27531602,2.45E+14,5.59E+14,8.85E+14,1.22E+15,1.55E+15
219.8573439,-19.27531602,3.22E+14,7.24E+14,1.14E+15,1.56E+15,1.98E+15
219.9623377,-26.46364222,3.90E+13,9.54E+13,1.57E+14,2.21E+14,2.87E+14
219.9623377,-26.46364222,7.77E+13,1.82E+14,2.93E+14,4.06E+14,5.21E+14
219.9623377,-26.46364222,1.18E+14,2.70E+14,4.29E+14,5.91E+14,7.55E+14
219.9623377,-26.46364222,1.60E+14,3.62E+14,5.70E+14,7.81E+14,9.94E+14
219.9623377,-26.46364222,2.04E+14,4.56E+14,7.14E+14,9.76E+14,1.24E+15
220.0626148,-122.1539264,4.76E+12,1.19E+13,1.98E+13,2.80E+13,3.64E+13
220.0626148,-122.1539264,5.28E+12,1.23E+13,1.96E+13,2.72E+13,3.47E+13
220.0626148,-122.1539264,5.19E+12,1.16E+13,1.83E+13,2.50E+13,3.18E+13
220.0626148,-122.1539264,5.00E+12,1.10E+13,1.70E+13,2.32E+13,2.93E+13
220.0626148,-122.1539264,4.79E+12,1.03E+13,1.60E+13,2.16E+13,2.73E+13
220.0906631,14.09705039,1.60E+14,4.01E+14,6.71E+14,9.62E+14,1.27E+15
220.0906631,14.09705039,4.81E+14,1.19E+15,1.97E+15,2.79E+15,3.62E+15
220.0906631,14.09705039,9.29E+14,2.24E+15,3.63E+15,5.07E+15,6.53E+15
220.0906631,14.09705039,1.47E+15,3.44E+15,5.52E+15,7.63E+15,9.77E+15
220.0906631,14.09705039,2.07E+15,4.75E+15,7.53E+15,1.04E+16,1.32E+16
220.2096053,20.5475225,1.87E+14,4.70E+14,7.90E+14,1.13E+15,1.49E+15
220.2096053,20.5475225,5.78E+14,1.44E+15,2.39E+15,3.38E+15,4.40E+15
220.2096053,20.5475225,1.13E+15,2.74E+15,4.45E+15,6.22E+15,8.02E+15
220.2096053,20.5475225,1.80E+15,4.24E+15,6.80E+15,9.42E+15,1.21E+16
220.2096053,20.5475225,2.55E+15,5.87E+15,9.33E+15,1.28E+16,1.64E+16
220.2428786,27.28101839,2.16E+14,5.42E+14,9.13E+14,1.31E+15,1.73E+15
220.2428786,27.28101839,6.81E+14,1.70E+15,2.83E+15,4.01E+15,5.23E+15
220.2428786,27.28101839,1.35E+15,3.27E+15,5.33E+15,7.45E+15,9.61E+15
220.2428786,27.28101839,2.16E+15,5.10E+15,8.18E+15,1.13E+16,1.45E+16
220.2428786,27.28101839,3.07E+15,7.09E+15,1.13E+16,1.55E+16,1.98E+16
220.3905239,60.88867308,2.71E+14,6.83E+14,1.15E+15,1.66E+15,2.20E+15
220.3905239,60.88867308,8.77E+14,2.21E+15,3.69E+15,5.25E+15,6.86E+15
220.3905239,60.88867308,1.76E+15,4.31E+15,7.07E+15,9.92E+15,1.28E+16
220.3905239,60.88867308,2.85E+15,6.80E+15,1.10E+16,1.53E+16,1.96E+16
220.3905239,60.88867308,4.09E+15,9.53E+15,1.52E+16,2.10E+16,2.69E+16
220.4054225,34.03824633,2.35E+14,5.93E+14,1.00E+15,1.44E+15,1.90E+15
220.4054225,34.03824633,7.53E+14,1.89E+15,3.14E+15,4.46E+15,5.82E+15
220.4054225,34.03824633,1.50E+15,3.65E+15,5.96E+15,8.35E+15,1.08E+16
220.4054225,34.03824633,2.42E+15,5.71E+15,9.19E+15,1.27E+16,1.63E+16
220.4054225,34.03824633,3.45E+15,7.97E+15,1.27E+16,1.75E+16,2.23E+16
220.4057995,40.56718424,2.54E+14,6.41E+14,1.08E+15,1.56E+15,2.06E+15
220.4057995,40.56718424,8.21E+14,2.06E+15,3.44E+15,4.89E+15,6.38E+15
220.4057995,40.56718424,1.64E+15,4.01E+15,6.55E+15,9.18E+15,1.19E+16
220.4057995,40.56718424,2.66E+15,6.29E+15,1.01E+16,1.41E+16,1.80E+16
220.4057995,40.56718424,3.80E+15,8.79E+15,1.40E+16,1.93E+16,2.47E+16
220.445517,53.95221096,2.71E+14,6.83E+14,1.15E+15,1.67E+15,2.20E+15
220.445517,53.95221096,8.79E+14,2.21E+15,3.70E+15,5.26E+15,6.88E+15
220.445517,53.95221096,1.77E+15,4.32E+15,7.08E+15,9.94E+15,1.28E+16
220.445517,53.95221096,2.86E+15,6.81E+15,1.10E+16,1.53E+16,1.96E+16
220.445517,53.95221096,4.11E+15,9.54E+15,1.52E+16,2.10E+16,2.69E+16
220.4836855,47.20959794,2.63E+14,6.65E+14,1.12E+15,1.62E+15,2.14E+15
220.4836855,47.20959794,8.55E+14,2.15E+15,3.59E+15,5.10E+15,6.67E+15
220.4836855,47.20959794,1.71E+15,4.19E+15,6.86E+15,9.62E+15,1.24E+16
220.4836855,47.20959794,2.78E+15,6.59E+15,1.06E+16,1.48E+16,1.89E+16
220.4836855,47.20959794,3.98E+15,9.23E+15,1.47E+16,2.03E+16,2.59E+16
220.5162854,75.31228089,2.29E+14,5.75E+14,9.68E+14,1.39E+15,1.84E+15
220.5162854,75.31228089,7.16E+14,1.79E+15,2.99E+15,4.25E+15,5.55E+15
220.5162854,75.31228089,1.41E+15,3.45E+15,5.65E+15,7.93E+15,1.03E+16
220.5162854,75.31228089,2.27E+15,5.40E+15,8.72E+15,1.21E+16,1.56E+16
220.5162854,75.31228089,3.25E+15,7.55E+15,1.21E+16,1.67E+16,2.13E+16
220.6417214,68.84091647,2.45E+14,6.17E+14,1.04E+15,1.50E+15,1.99E+15
220.6417214,68.84091647,7.79E+14,1.96E+15,3.27E+15,4.66E+15,6.09E+15
220.6417214,68.84091647,1.55E+15,3.80E+15,6.23E+15,8.75E+15,1.13E+16
220.6417214,68.84091647,2.50E+15,5.97E+15,9.65E+15,1.34E+16,1.73E+16
220.6417214,68.84091647,3.59E+15,8.36E+15,1.34E+16,1.85E+16,2.36E+16
221.2212701,89.65038369,1.20E+14,2.95E+14,4.91E+14,7.01E+14,9.20E+14
221.2212701,89.65038369,3.05E+14,7.41E+14,1.22E+15,1.71E+15,2.22E+15
221.2212701,89.65038369,5.35E+14,1.27E+15,2.05E+15,2.86E+15,3.69E+15
221.2212701,89.65038369,7.95E+14,1.85E+15,2.95E+15,4.08E+15,5.23E+15
221.2212701,89.65038369,1.07E+15,2.44E+15,3.86E+15,5.31E+15,6.78E+15
221.2261825,93.97415706,1.21E+14,3.02E+14,5.06E+14,7.25E+14,9.54E+14
221.2261825,93.97415706,3.26E+14,8.06E+14,1.33E+15,1.89E+15,2.46E+15
221.2261825,93.97415706,5.98E+14,1.45E+15,2.36E+15,3.31E+15,4.27E+15
221.2261825,93.97415706,9.23E+14,2.18E+15,3.52E+15,4.89E+15,6.29E+15
221.2261825,93.97415706,1.28E+15,2.98E+15,4.76E+15,6.59E+15,8.43E+15
221.4701419,79.67869969,1.68E+14,4.18E+14,7.01E+14,1.00E+15,1.32E+15
221.4701419,79.67869969,4.80E+14,1.19E+15,1.97E+15,2.80E+15,3.64E+15
221.4701419,79.67869969,9.05E+14,2.20E+15,3.58E+15,5.02E+15,6.48E+15
221.4701419,79.67869969,1.42E+15,3.36E+15,5.41E+15,7.51E+15,9.65E+15
221.4701419,79.67869969,1.99E+15,4.62E+15,7.37E+15,1.02E+16,1.30E+16
221.6133475,85.08916236,1.16E+14,2.84E+14,4.72E+14,6.72E+14,8.79E+14
221.6133475,85.08916236,2.79E+14,6.68E+14,1.09E+15,1.53E+15,1.97E+15
221.6133475,85.08916236,4.64E+14,1.08E+15,1.74E+15,2.41E+15,3.10E+15
221.6133475,85.08916236,6.61E+14,1.51E+15,2.39E+15,3.30E+15,4.21E+15
221.6133475,85.08916236,8.59E+14,1.92E+15,3.02E+15,4.14E+15,5.26E+15
221.9991233,-13.63636364,5.07E+13,1.24E+14,2.04E+14,2.88E+14,3.75E+14
221.9991233,-13.63636364,1.07E+14,2.52E+14,4.07E+14,5.66E+14,7.28E+14
221.9991233,-13.63636364,1.68E+14,3.88E+14,6.19E+14,8.55E+14,1.09E+15
221.9991233,-13.63636364,2.33E+14,5.32E+14,8.42E+14,1.16E+15,1.48E+15
221.9991233,-13.63636364,3.02E+14,6.80E+14,1.07E+15,1.47E+15,1.87E+15
222.0011069,-68.18181818,1.31E+13,3.23E+13,5.32E+13,7.49E+13,9.72E+13
222.0011069,-68.18181818,1.92E+13,4.41E+13,7.01E+13,9.66E+13,1.23E+14
222.0011069,-68.18181818,2.26E+13,5.03E+13,7.87E+13,1.07E+14,1.36E+14
222.0011069,-68.18181818,2.49E+13,5.43E+13,8.42E+13,1.14E+14,1.45E+14
222.0011069,-68.18181818,2.67E+13,5.73E+13,8.84E+13,1.20E+14,1.51E+14
222.0012147,-61.36363636,1.53E+13,3.76E+13,6.18E+13,8.71E+13,1.13E+14
222.0012147,-61.36363636,2.31E+13,5.31E+13,8.43E+13,1.16E+14,1.48E+14
222.0012147,-61.36363636,2.78E+13,6.19E+13,9.68E+13,1.32E+14,1.68E+14
222.0012147,-61.36363636,3.13E+13,6.81E+13,1.06E+14,1.43E+14,1.81E+14
222.0012147,-61.36363636,3.40E+13,7.30E+13,1.13E+14,1.53E+14,1.92E+14
222.0014767,-75,1.12E+13,2.78E+13,4.59E+13,6.46E+13,8.39E+13
222.0014767,-75,1.60E+13,3.68E+13,5.85E+13,8.07E+13,1.03E+14
222.0014767,-75,1.84E+13,4.10E+13,6.42E+13,8.76E+13,1.11E+14
222.0014767,-75,2.00E+13,4.35E+13,6.75E+13,9.17E+13,1.16E+14
222.0014767,-75,2.11E+13,4.53E+13,6.98E+13,9.44E+13,1.19E+14
222.0017299,-81.81818182,9.71E+12,2.41E+13,3.97E+13,5.60E+13,7.27E+13
222.0017299,-81.81818182,1.33E+13,3.07E+13,4.89E+13,6.75E+13,8.62E+13
222.0017299,-81.81818182,1.50E+13,3.35E+13,5.24E+13,7.16E+13,9.09E+13
222.0017299,-81.81818182,1.60E+13,3.50E+13,5.43E+13,7.37E+13,9.32E+13
222.0017299,-81.81818182,1.67E+13,3.59E+13,5.53E+13,7.49E+13,9.45E+13
222.0017751,-20.45454545,4.16E+13,1.02E+14,1.67E+14,2.36E+14,3.06E+14
222.0017751,-20.45454545,8.20E+13,1.91E+14,3.07E+14,4.25E+14,5.46E+14
222.0017751,-20.45454545,1.22E+14,2.79E+14,4.43E+14,6.09E+14,7.78E+14
222.0017751,-20.45454545,1.63E+14,3.68E+14,5.81E+14,7.96E+14,1.01E+15
222.0017751,-20.45454545,2.06E+14,4.59E+14,7.20E+14,9.85E+14,1.25E+15
222.001902,-88.63636364,8.41E+12,2.09E+13,3.45E+13,4.87E+13,6.32E+13
222.001902,-88.63636364,1.11E+13,2.57E+13,4.10E+13,5.65E+13,7.22E+13
222.001902,-88.63636364,1.23E+13,2.74E+13,4.29E+13,5.86E+13,7.44E+13
222.001902,-88.63636364,1.29E+13,2.81E+13,4.36E+13,5.92E+13,7.49E+13
222.001902,-88.63636364,1.32E+13,2.84E+13,4.38E+13,5.93E+13,7.49E+13
222.0019114,-54.54545455,1.78E+13,4.39E+13,7.21E+13,1.01E+14,1.31E+14
222.0019114,-54.54545455,2.79E+13,6.41E+13,1.02E+14,1.40E+14,1.79E+14
222.0019114,-54.54545455,3.45E+13,7.66E+13,1.20E+14,1.64E+14,2.08E+14
222.0019114,-54.54545455,3.95E+13,8.61E+13,1.34E+14,1.82E+14,2.30E+14
222.0019114,-54.54545455,4.37E+13,9.41E+13,1.45E+14,1.97E+14,2.48E+14
222.0026028,-95.45454545,7.32E+12,1.82E+13,3.01E+13,4.25E+13,5.53E+13
222.0026028,-95.45454545,9.34E+12,2.16E+13,3.45E+13,4.76E+13,6.08E+13
222.0026028,-95.45454545,1.01E+13,2.25E+13,3.52E+13,4.81E+13,6.11E+13
